# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = exponential_growth_model
# start_datetime = 2022-07-06 22:52:51 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 75
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /Users/tomroeschinger/git/resistance_evolution/processing/plate_reader/20220702_r5_MG1655_calibration/stan/exponential_growth_data_1.json
# init = 2 (Default)
# random
#   seed = 3705727063 (Default)
# output
#   file = /Users/tomroeschinger/git/resistance_evolution/processing/plate_reader/20220702_r5_MG1655_calibration/stan/exponential_growth_chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,log_10_tau,y_0,sigma_0,tau,lambda,y_th.1,y_th.2,y_th.3,y_th.4,y_th.5,y_th.6,y_th.7,y_th.8,y_th.9,y_th.10,y_th.11,y_th.12,y_th.13,y_th.14,y_th.15,y_th.16,y_th.17,y_th.18,y_th.19,y_th.20,y_th.21,y_th.22,y_th.23,y_th.24,y_th.25,y_th.26,y_th.27,y_th.28,y_th.29,y_th.30,y_th.31,y_th.32,y_th.33,y_th.34,y_th.35,y_th.36,y_th.37,y_ppc.1,y_ppc.2,y_ppc.3,y_ppc.4,y_ppc.5,y_ppc.6,y_ppc.7,y_ppc.8,y_ppc.9,y_ppc.10,y_ppc.11,y_ppc.12,y_ppc.13,y_ppc.14,y_ppc.15,y_ppc.16,y_ppc.17,y_ppc.18,y_ppc.19,y_ppc.20,y_ppc.21,y_ppc.22,y_ppc.23,y_ppc.24,y_ppc.25,y_ppc.26,y_ppc.27,y_ppc.28,y_ppc.29,y_ppc.30,y_ppc.31,y_ppc.32,y_ppc.33,y_ppc.34,y_ppc.35,y_ppc.36,y_ppc.37
-49.2731,0.997566,0.14298,4,19,0,50.5073,1.93478,0.0089569,0.0130404,86.0558,0.00805462,-4.04545,-3.98907,-3.93269,-3.87631,-3.81993,-3.76354,-3.70716,-3.65078,-3.5944,-3.53801,-3.48163,-3.42525,-3.36887,-3.31248,-3.2561,-3.19972,-3.14334,-3.08695,-3.03057,-2.97419,-2.91781,-2.86143,-2.80504,-2.74866,-2.69228,-2.6359,-2.57951,-2.52313,-2.46675,-2.41037,-2.35398,-2.2976,-2.24122,-2.18484,-2.12845,-2.07207,-2.01569,-4.04545,-3.98907,-3.93269,-3.87631,-3.81993,-3.76354,-3.70716,-3.65078,-3.5944,-3.53801,-3.48163,-3.42525,-3.36887,-3.31248,-3.2561,-3.19972,-3.14334,-3.08695,-3.03057,-2.97419,-2.91781,-2.86143,-2.80504,-2.74866,-2.69228,-2.6359,-2.57951,-2.52313,-2.46675,-2.41037,-2.35398,-2.2976,-2.24122,-2.18484,-2.12845,-2.07207,-2.01569
-49.3171,0.995429,0.14298,4,19,0,49.7681,1.93517,0.00896398,0.0139243,86.1335,0.00804736,-4.04527,-3.98894,-3.93261,-3.87627,-3.81994,-3.76361,-3.70728,-3.65095,-3.59462,-3.53829,-3.48195,-3.42562,-3.36929,-3.31296,-3.25663,-3.2003,-3.14397,-3.08763,-3.0313,-2.97497,-2.91864,-2.86231,-2.80598,-2.74964,-2.69331,-2.63698,-2.58065,-2.52432,-2.46799,-2.41166,-2.35532,-2.29899,-2.24266,-2.18633,-2.13,-2.07367,-2.01733,-4.04527,-3.98894,-3.93261,-3.87627,-3.81994,-3.76361,-3.70728,-3.65095,-3.59462,-3.53829,-3.48195,-3.42562,-3.36929,-3.31296,-3.25663,-3.2003,-3.14397,-3.08763,-3.0313,-2.97497,-2.91864,-2.86231,-2.80598,-2.74964,-2.69331,-2.63698,-2.58065,-2.52432,-2.46799,-2.41166,-2.35532,-2.29899,-2.24266,-2.18633,-2.13,-2.07367,-2.01733
-49.2763,0.990396,0.14298,4,23,0,51.7796,1.93588,0.00898899,0.0130711,86.2738,0.00803428,-4.04357,-3.98733,-3.93109,-3.87485,-3.81861,-3.76237,-3.70613,-3.64989,-3.59365,-3.53741,-3.48117,-3.42493,-3.36869,-3.31245,-3.25621,-3.19997,-3.14373,-3.08749,-3.03125,-2.97501,-2.91877,-2.86253,-2.80629,-2.75005,-2.69381,-2.63757,-2.58133,-2.52509,-2.46885,-2.41261,-2.35637,-2.30013,-2.24389,-2.18765,-2.13141,-2.07517,-2.01893,-4.04357,-3.98733,-3.93109,-3.87485,-3.81861,-3.76237,-3.70613,-3.64989,-3.59365,-3.53741,-3.48117,-3.42493,-3.36869,-3.31245,-3.25621,-3.19997,-3.14373,-3.08749,-3.03125,-2.97501,-2.91877,-2.86253,-2.80629,-2.75005,-2.69381,-2.63757,-2.58133,-2.52509,-2.46885,-2.41261,-2.35637,-2.30013,-2.24389,-2.18765,-2.13141,-2.07517,-2.01893
-50.4313,0.772601,0.14298,4,31,0,51.0833,1.937,0.00900259,0.0133891,86.4961,0.00801362,-4.04378,-3.98768,-3.93159,-3.87549,-3.8194,-3.7633,-3.7072,-3.65111,-3.59501,-3.53892,-3.48282,-3.42673,-3.37063,-3.31454,-3.25844,-3.20235,-3.14625,-3.09016,-3.03406,-2.97797,-2.92187,-2.86577,-2.80968,-2.75358,-2.69749,-2.64139,-2.5853,-2.5292,-2.47311,-2.41701,-2.36092,-2.30482,-2.24873,-2.19263,-2.13653,-2.08044,-2.02434,-4.04378,-3.98768,-3.93159,-3.87549,-3.8194,-3.7633,-3.7072,-3.65111,-3.59501,-3.53892,-3.48282,-3.42673,-3.37063,-3.31454,-3.25844,-3.20235,-3.14625,-3.09016,-3.03406,-2.97797,-2.92187,-2.86577,-2.80968,-2.75358,-2.69749,-2.64139,-2.5853,-2.5292,-2.47311,-2.41701,-2.36092,-2.30482,-2.24873,-2.19263,-2.13653,-2.08044,-2.02434
-49.8486,0.95936,0.14298,4,31,0,51.3295,1.93592,0.00898219,0.0128765,86.2815,0.00803356,-4.04439,-3.98815,-3.93192,-3.87568,-3.81945,-3.76321,-3.70698,-3.65074,-3.59451,-3.53827,-3.48204,-3.4258,-3.36957,-3.31333,-3.2571,-3.20086,-3.14463,-3.08839,-3.03216,-2.97592,-2.91969,-2.86345,-2.80722,-2.75098,-2.69475,-2.63851,-2.58228,-2.52604,-2.46981,-2.41357,-2.35734,-2.30111,-2.24487,-2.18864,-2.1324,-2.07617,-2.01993,-4.04439,-3.98815,-3.93192,-3.87568,-3.81945,-3.76321,-3.70698,-3.65074,-3.59451,-3.53827,-3.48204,-3.4258,-3.36957,-3.31333,-3.2571,-3.20086,-3.14463,-3.08839,-3.03216,-2.97592,-2.91969,-2.86345,-2.80722,-2.75098,-2.69475,-2.63851,-2.58228,-2.52604,-2.46981,-2.41357,-2.35734,-2.30111,-2.24487,-2.18864,-2.1324,-2.07617,-2.01993
-49.6085,0.948978,0.14298,4,15,0,50.3603,1.93411,0.00894258,0.0138573,85.9232,0.00806706,-4.04602,-3.98955,-3.93308,-3.87661,-3.82014,-3.76367,-3.70721,-3.65074,-3.59427,-3.5378,-3.48133,-3.42486,-3.36839,-3.31192,-3.25545,-3.19898,-3.14251,-3.08604,-3.02957,-2.9731,-2.91663,-2.86016,-2.80369,-2.74723,-2.69076,-2.63429,-2.57782,-2.52135,-2.46488,-2.40841,-2.35194,-2.29547,-2.239,-2.18253,-2.12606,-2.06959,-2.01312,-4.04602,-3.98955,-3.93308,-3.87661,-3.82014,-3.76367,-3.70721,-3.65074,-3.59427,-3.5378,-3.48133,-3.42486,-3.36839,-3.31192,-3.25545,-3.19898,-3.14251,-3.08604,-3.02957,-2.9731,-2.91663,-2.86016,-2.80369,-2.74723,-2.69076,-2.63429,-2.57782,-2.52135,-2.46488,-2.40841,-2.35194,-2.29547,-2.239,-2.18253,-2.12606,-2.06959,-2.01312
-49.6354,0.93893,0.14298,2,7,0,50.7933,1.93453,0.00892876,0.0139227,86.0053,0.00805935,-4.04821,-3.99179,-3.93538,-3.87896,-3.82255,-3.76613,-3.70972,-3.6533,-3.59689,-3.54047,-3.48405,-3.42764,-3.37122,-3.31481,-3.25839,-3.20198,-3.14556,-3.08915,-3.03273,-2.97632,-2.9199,-2.86348,-2.80707,-2.75065,-2.69424,-2.63782,-2.58141,-2.52499,-2.46858,-2.41216,-2.35575,-2.29933,-2.24291,-2.1865,-2.13008,-2.07367,-2.01725,-4.04821,-3.99179,-3.93538,-3.87896,-3.82255,-3.76613,-3.70972,-3.6533,-3.59689,-3.54047,-3.48405,-3.42764,-3.37122,-3.31481,-3.25839,-3.20198,-3.14556,-3.08915,-3.03273,-2.97632,-2.9199,-2.86348,-2.80707,-2.75065,-2.69424,-2.63782,-2.58141,-2.52499,-2.46858,-2.41216,-2.35575,-2.29933,-2.24291,-2.1865,-2.13008,-2.07367,-2.01725
-50.6602,0.882886,0.14298,2,3,0,50.7255,1.93496,0.00892554,0.0139538,86.0908,0.00805135,-4.04923,-3.99288,-3.93652,-3.88016,-3.8238,-3.76744,-3.71108,-3.65472,-3.59836,-3.542,-3.48564,-3.42928,-3.37292,-3.31656,-3.2602,-3.20384,-3.14748,-3.09112,-3.03476,-2.9784,-2.92205,-2.86569,-2.80933,-2.75297,-2.69661,-2.64025,-2.58389,-2.52753,-2.47117,-2.41481,-2.35845,-2.30209,-2.24573,-2.18937,-2.13301,-2.07665,-2.02029,-4.04923,-3.99288,-3.93652,-3.88016,-3.8238,-3.76744,-3.71108,-3.65472,-3.59836,-3.542,-3.48564,-3.42928,-3.37292,-3.31656,-3.2602,-3.20384,-3.14748,-3.09112,-3.03476,-2.9784,-2.92205,-2.86569,-2.80933,-2.75297,-2.69661,-2.64025,-2.58389,-2.52753,-2.47117,-2.41481,-2.35845,-2.30209,-2.24573,-2.18937,-2.13301,-2.07665,-2.02029
-49.9436,0.99854,0.14298,4,23,0,52.6074,1.93656,0.00899127,0.0133102,86.4084,0.00802176,-4.04436,-3.98821,-3.93205,-3.8759,-3.81975,-3.7636,-3.70744,-3.65129,-3.59514,-3.53899,-3.48283,-3.42668,-3.37053,-3.31438,-3.25823,-3.20207,-3.14592,-3.08977,-3.03362,-2.97746,-2.92131,-2.86516,-2.80901,-2.75285,-2.6967,-2.64055,-2.5844,-2.52825,-2.47209,-2.41594,-2.35979,-2.30364,-2.24748,-2.19133,-2.13518,-2.07903,-2.02287,-4.04436,-3.98821,-3.93205,-3.8759,-3.81975,-3.7636,-3.70744,-3.65129,-3.59514,-3.53899,-3.48283,-3.42668,-3.37053,-3.31438,-3.25823,-3.20207,-3.14592,-3.08977,-3.03362,-2.97746,-2.92131,-2.86516,-2.80901,-2.75285,-2.6967,-2.64055,-2.5844,-2.52825,-2.47209,-2.41594,-2.35979,-2.30364,-2.24748,-2.19133,-2.13518,-2.07903,-2.02287
-50.2669,0.955245,0.14298,3,11,0,50.8905,1.93459,0.00897723,0.0132753,86.0183,0.00805814,-4.0429,-3.98649,-3.93008,-3.87367,-3.81727,-3.76086,-3.70445,-3.64805,-3.59164,-3.53523,-3.47883,-3.42242,-3.36601,-3.3096,-3.2532,-3.19679,-3.14038,-3.08398,-3.02757,-2.97116,-2.91476,-2.85835,-2.80194,-2.74554,-2.68913,-2.63272,-2.57631,-2.51991,-2.4635,-2.40709,-2.35069,-2.29428,-2.23787,-2.18147,-2.12506,-2.06865,-2.01224,-4.0429,-3.98649,-3.93008,-3.87367,-3.81727,-3.76086,-3.70445,-3.64805,-3.59164,-3.53523,-3.47883,-3.42242,-3.36601,-3.3096,-3.2532,-3.19679,-3.14038,-3.08398,-3.02757,-2.97116,-2.91476,-2.85835,-2.80194,-2.74554,-2.68913,-2.63272,-2.57631,-2.51991,-2.4635,-2.40709,-2.35069,-2.29428,-2.23787,-2.18147,-2.12506,-2.06865,-2.01224
-49.5896,1,0.14298,3,15,0,52.5967,1.93331,0.00889268,0.0134843,85.764,0.00808203,-4.05037,-3.9938,-3.93722,-3.88065,-3.82408,-3.7675,-3.71093,-3.65435,-3.59778,-3.5412,-3.48463,-3.42806,-3.37148,-3.31491,-3.25833,-3.20176,-3.14518,-3.08861,-3.03204,-2.97546,-2.91889,-2.86231,-2.80574,-2.74917,-2.69259,-2.63602,-2.57944,-2.52287,-2.46629,-2.40972,-2.35315,-2.29657,-2.24,-2.18342,-2.12685,-2.07028,-2.0137,-4.05037,-3.9938,-3.93722,-3.88065,-3.82408,-3.7675,-3.71093,-3.65435,-3.59778,-3.5412,-3.48463,-3.42806,-3.37148,-3.31491,-3.25833,-3.20176,-3.14518,-3.08861,-3.03204,-2.97546,-2.91889,-2.86231,-2.80574,-2.74917,-2.69259,-2.63602,-2.57944,-2.52287,-2.46629,-2.40972,-2.35315,-2.29657,-2.24,-2.18342,-2.12685,-2.07028,-2.0137
-49.9008,0.921499,0.14298,5,31,0,50.7655,1.93715,0.00903494,0.0131264,86.5271,0.00801075,-4.04043,-3.98435,-3.92828,-3.8722,-3.81613,-3.76005,-3.70398,-3.6479,-3.59183,-3.53575,-3.47968,-3.4236,-3.36753,-3.31145,-3.25537,-3.1993,-3.14322,-3.08715,-3.03107,-2.975,-2.91892,-2.86285,-2.80677,-2.7507,-2.69462,-2.63855,-2.58247,-2.5264,-2.47032,-2.41425,-2.35817,-2.3021,-2.24602,-2.18994,-2.13387,-2.07779,-2.02172,-4.04043,-3.98435,-3.92828,-3.8722,-3.81613,-3.76005,-3.70398,-3.6479,-3.59183,-3.53575,-3.47968,-3.4236,-3.36753,-3.31145,-3.25537,-3.1993,-3.14322,-3.08715,-3.03107,-2.975,-2.91892,-2.86285,-2.80677,-2.7507,-2.69462,-2.63855,-2.58247,-2.5264,-2.47032,-2.41425,-2.35817,-2.3021,-2.24602,-2.18994,-2.13387,-2.07779,-2.02172
-49.9617,0.957643,0.14298,2,3,0,50.0975,1.9366,0.00903433,0.013137,86.4164,0.00802101,-4.03964,-3.9835,-3.92735,-3.8712,-3.81505,-3.75891,-3.70276,-3.64661,-3.59047,-3.53432,-3.47817,-3.42202,-3.36588,-3.30973,-3.25358,-3.19744,-3.14129,-3.08514,-3.029,-2.97285,-2.9167,-2.86055,-2.80441,-2.74826,-2.69211,-2.63597,-2.57982,-2.52367,-2.46752,-2.41138,-2.35523,-2.29908,-2.24294,-2.18679,-2.13064,-2.07449,-2.01835,-4.03964,-3.9835,-3.92735,-3.8712,-3.81505,-3.75891,-3.70276,-3.64661,-3.59047,-3.53432,-3.47817,-3.42202,-3.36588,-3.30973,-3.25358,-3.19744,-3.14129,-3.08514,-3.029,-2.97285,-2.9167,-2.86055,-2.80441,-2.74826,-2.69211,-2.63597,-2.57982,-2.52367,-2.46752,-2.41138,-2.35523,-2.29908,-2.24294,-2.18679,-2.13064,-2.07449,-2.01835
-50.6382,0.996347,0.14298,4,15,0,51.7031,1.93812,0.00906355,0.0133636,86.7206,0.00799288,-4.03875,-3.9828,-3.92685,-3.8709,-3.81495,-3.759,-3.70305,-3.6471,-3.59115,-3.5352,-3.47925,-3.4233,-3.36735,-3.3114,-3.25545,-3.1995,-3.14355,-3.0876,-3.03165,-2.9757,-2.91975,-2.8638,-2.80785,-2.7519,-2.69595,-2.64,-2.58405,-2.5281,-2.47215,-2.4162,-2.36025,-2.3043,-2.24835,-2.1924,-2.13645,-2.0805,-2.02455,-4.03875,-3.9828,-3.92685,-3.8709,-3.81495,-3.759,-3.70305,-3.6471,-3.59115,-3.5352,-3.47925,-3.4233,-3.36735,-3.3114,-3.25545,-3.1995,-3.14355,-3.0876,-3.03165,-2.9757,-2.91975,-2.8638,-2.80785,-2.7519,-2.69595,-2.64,-2.58405,-2.5281,-2.47215,-2.4162,-2.36025,-2.3043,-2.24835,-2.1924,-2.13645,-2.0805,-2.02455
-49.5903,0.997174,0.14298,3,15,0,54.0898,1.93512,0.00895167,0.0139696,86.1237,0.00804827,-4.04657,-3.99023,-3.93389,-3.87755,-3.82122,-3.76488,-3.70854,-3.6522,-3.59586,-3.53953,-3.48319,-3.42685,-3.37051,-3.31417,-3.25784,-3.2015,-3.14516,-3.08882,-3.03248,-2.97615,-2.91981,-2.86347,-2.80713,-2.7508,-2.69446,-2.63812,-2.58178,-2.52544,-2.46911,-2.41277,-2.35643,-2.30009,-2.24375,-2.18742,-2.13108,-2.07474,-2.0184,-4.04657,-3.99023,-3.93389,-3.87755,-3.82122,-3.76488,-3.70854,-3.6522,-3.59586,-3.53953,-3.48319,-3.42685,-3.37051,-3.31417,-3.25784,-3.2015,-3.14516,-3.08882,-3.03248,-2.97615,-2.91981,-2.86347,-2.80713,-2.7508,-2.69446,-2.63812,-2.58178,-2.52544,-2.46911,-2.41277,-2.35643,-2.30009,-2.24375,-2.18742,-2.13108,-2.07474,-2.0184
-49.7251,0.96507,0.14298,1,1,0,49.754,1.93522,0.00895146,0.0139731,86.1438,0.00804639,-4.04675,-3.99042,-3.9341,-3.87777,-3.82145,-3.76512,-3.7088,-3.65247,-3.59615,-3.53982,-3.4835,-3.42717,-3.37085,-3.31452,-3.2582,-3.20188,-3.14555,-3.08923,-3.0329,-2.97658,-2.92025,-2.86393,-2.8076,-2.75128,-2.69495,-2.63863,-2.5823,-2.52598,-2.46965,-2.41333,-2.357,-2.30068,-2.24435,-2.18803,-2.13171,-2.07538,-2.01906,-4.04675,-3.99042,-3.9341,-3.87777,-3.82145,-3.76512,-3.7088,-3.65247,-3.59615,-3.53982,-3.4835,-3.42717,-3.37085,-3.31452,-3.2582,-3.20188,-3.14555,-3.08923,-3.0329,-2.97658,-2.92025,-2.86393,-2.8076,-2.75128,-2.69495,-2.63863,-2.5823,-2.52598,-2.46965,-2.41333,-2.357,-2.30068,-2.24435,-2.18803,-2.13171,-2.07538,-2.01906
-49.7251,0.636883,0.14298,1,3,0,51.9542,1.93522,0.00895146,0.0139731,86.1438,0.00804639,-4.04675,-3.99042,-3.9341,-3.87777,-3.82145,-3.76512,-3.7088,-3.65247,-3.59615,-3.53982,-3.4835,-3.42717,-3.37085,-3.31452,-3.2582,-3.20188,-3.14555,-3.08923,-3.0329,-2.97658,-2.92025,-2.86393,-2.8076,-2.75128,-2.69495,-2.63863,-2.5823,-2.52598,-2.46965,-2.41333,-2.357,-2.30068,-2.24435,-2.18803,-2.13171,-2.07538,-2.01906,-4.04675,-3.99042,-3.9341,-3.87777,-3.82145,-3.76512,-3.7088,-3.65247,-3.59615,-3.53982,-3.4835,-3.42717,-3.37085,-3.31452,-3.2582,-3.20188,-3.14555,-3.08923,-3.0329,-2.97658,-2.92025,-2.86393,-2.8076,-2.75128,-2.69495,-2.63863,-2.5823,-2.52598,-2.46965,-2.41333,-2.357,-2.30068,-2.24435,-2.18803,-2.13171,-2.07538,-2.01906
-49.5834,0.844568,0.14298,3,11,0,52.2644,1.93412,0.00894961,0.0135508,85.9246,0.00806692,-4.04525,-3.98878,-3.93231,-3.87584,-3.81937,-3.7629,-3.70644,-3.64997,-3.5935,-3.53703,-3.48056,-3.42409,-3.36763,-3.31116,-3.25469,-3.19822,-3.14175,-3.08528,-3.02881,-2.97235,-2.91588,-2.85941,-2.80294,-2.74647,-2.69,-2.63354,-2.57707,-2.5206,-2.46413,-2.40766,-2.35119,-2.29472,-2.23826,-2.18179,-2.12532,-2.06885,-2.01238,-4.04525,-3.98878,-3.93231,-3.87584,-3.81937,-3.7629,-3.70644,-3.64997,-3.5935,-3.53703,-3.48056,-3.42409,-3.36763,-3.31116,-3.25469,-3.19822,-3.14175,-3.08528,-3.02881,-2.97235,-2.91588,-2.85941,-2.80294,-2.74647,-2.69,-2.63354,-2.57707,-2.5206,-2.46413,-2.40766,-2.35119,-2.29472,-2.23826,-2.18179,-2.12532,-2.06885,-2.01238
-49.3822,1,0.14298,2,3,0,49.6017,1.93487,0.00893516,0.0135436,86.0735,0.00805297,-4.04802,-3.99165,-3.93528,-3.87891,-3.82254,-3.76617,-3.7098,-3.65343,-3.59706,-3.54069,-3.48431,-3.42794,-3.37157,-3.3152,-3.25883,-3.20246,-3.14609,-3.08972,-3.03335,-2.97698,-2.92061,-2.86424,-2.80786,-2.75149,-2.69512,-2.63875,-2.58238,-2.52601,-2.46964,-2.41327,-2.3569,-2.30053,-2.24416,-2.18779,-2.13142,-2.07504,-2.01867,-4.04802,-3.99165,-3.93528,-3.87891,-3.82254,-3.76617,-3.7098,-3.65343,-3.59706,-3.54069,-3.48431,-3.42794,-3.37157,-3.3152,-3.25883,-3.20246,-3.14609,-3.08972,-3.03335,-2.97698,-2.92061,-2.86424,-2.80786,-2.75149,-2.69512,-2.63875,-2.58238,-2.52601,-2.46964,-2.41327,-2.3569,-2.30053,-2.24416,-2.18779,-2.13142,-2.07504,-2.01867
-51.119,0.916146,0.14298,3,11,0,51.3845,1.9321,0.00887774,0.0136659,85.5273,0.0081044,-4.05019,-3.99346,-3.93673,-3.88,-3.82327,-3.76654,-3.70981,-3.65308,-3.59635,-3.53962,-3.48288,-3.42615,-3.36942,-3.31269,-3.25596,-3.19923,-3.1425,-3.08577,-3.02904,-2.97231,-2.91558,-2.85885,-2.80211,-2.74538,-2.68865,-2.63192,-2.57519,-2.51846,-2.46173,-2.405,-2.34827,-2.29154,-2.23481,-2.17808,-2.12135,-2.06461,-2.00788,-4.05019,-3.99346,-3.93673,-3.88,-3.82327,-3.76654,-3.70981,-3.65308,-3.59635,-3.53962,-3.48288,-3.42615,-3.36942,-3.31269,-3.25596,-3.19923,-3.1425,-3.08577,-3.02904,-2.97231,-2.91558,-2.85885,-2.80211,-2.74538,-2.68865,-2.63192,-2.57519,-2.51846,-2.46173,-2.405,-2.34827,-2.29154,-2.23481,-2.17808,-2.12135,-2.06461,-2.00788
-50.5,0.803997,0.14298,2,3,0,52.5637,1.93224,0.00886404,0.0135748,85.5542,0.00810185,-4.05195,-3.99524,-3.93852,-3.88181,-3.8251,-3.76838,-3.71167,-3.65496,-3.59824,-3.54153,-3.48482,-3.42811,-3.37139,-3.31468,-3.25797,-3.20125,-3.14454,-3.08783,-3.03112,-2.9744,-2.91769,-2.86098,-2.80426,-2.74755,-2.69084,-2.63412,-2.57741,-2.5207,-2.46399,-2.40727,-2.35056,-2.29385,-2.23713,-2.18042,-2.12371,-2.067,-2.01028,-4.05195,-3.99524,-3.93852,-3.88181,-3.8251,-3.76838,-3.71167,-3.65496,-3.59824,-3.54153,-3.48482,-3.42811,-3.37139,-3.31468,-3.25797,-3.20125,-3.14454,-3.08783,-3.03112,-2.9744,-2.91769,-2.86098,-2.80426,-2.74755,-2.69084,-2.63412,-2.57741,-2.5207,-2.46399,-2.40727,-2.35056,-2.29385,-2.23713,-2.18042,-2.12371,-2.067,-2.01028
-49.7072,0.999903,0.14298,4,23,0,50.863,1.93702,0.00903785,0.0132541,86.5002,0.00801325,-4.0399,-3.98381,-3.92771,-3.87162,-3.81553,-3.75944,-3.70334,-3.64725,-3.59116,-3.53506,-3.47897,-3.42288,-3.36679,-3.31069,-3.2546,-3.19851,-3.14242,-3.08632,-3.03023,-2.97414,-2.91804,-2.86195,-2.80586,-2.74977,-2.69367,-2.63758,-2.58149,-2.5254,-2.4693,-2.41321,-2.35712,-2.30102,-2.24493,-2.18884,-2.13275,-2.07665,-2.02056,-4.0399,-3.98381,-3.92771,-3.87162,-3.81553,-3.75944,-3.70334,-3.64725,-3.59116,-3.53506,-3.47897,-3.42288,-3.36679,-3.31069,-3.2546,-3.19851,-3.14242,-3.08632,-3.03023,-2.97414,-2.91804,-2.86195,-2.80586,-2.74977,-2.69367,-2.63758,-2.58149,-2.5254,-2.4693,-2.41321,-2.35712,-2.30102,-2.24493,-2.18884,-2.13275,-2.07665,-2.02056
-49.9116,0.968787,0.14298,3,7,0,50.0533,1.9369,0.00904459,0.0133503,86.4768,0.00801542,-4.03897,-3.98287,-3.92676,-3.87065,-3.81454,-3.75843,-3.70233,-3.64622,-3.59011,-3.534,-3.47789,-3.42179,-3.36568,-3.30957,-3.25346,-3.19735,-3.14125,-3.08514,-3.02903,-2.97292,-2.91681,-2.86071,-2.8046,-2.74849,-2.69238,-2.63628,-2.58017,-2.52406,-2.46795,-2.41184,-2.35574,-2.29963,-2.24352,-2.18741,-2.1313,-2.0752,-2.01909,-4.03897,-3.98287,-3.92676,-3.87065,-3.81454,-3.75843,-3.70233,-3.64622,-3.59011,-3.534,-3.47789,-3.42179,-3.36568,-3.30957,-3.25346,-3.19735,-3.14125,-3.08514,-3.02903,-2.97292,-2.91681,-2.86071,-2.8046,-2.74849,-2.69238,-2.63628,-2.58017,-2.52406,-2.46795,-2.41184,-2.35574,-2.29963,-2.24352,-2.18741,-2.1313,-2.0752,-2.01909
-50.5983,0.704166,0.14298,2,3,0,52.1565,1.93668,0.00904901,0.0132606,86.4338,0.0080194,-4.03815,-3.98202,-3.92588,-3.86975,-3.81361,-3.75747,-3.70134,-3.6452,-3.58907,-3.53293,-3.4768,-3.42066,-3.36452,-3.30839,-3.25225,-3.19612,-3.13998,-3.08384,-3.02771,-2.97157,-2.91544,-2.8593,-2.80317,-2.74703,-2.69089,-2.63476,-2.57862,-2.52249,-2.46635,-2.41022,-2.35408,-2.29794,-2.24181,-2.18567,-2.12954,-2.0734,-2.01727,-4.03815,-3.98202,-3.92588,-3.86975,-3.81361,-3.75747,-3.70134,-3.6452,-3.58907,-3.53293,-3.4768,-3.42066,-3.36452,-3.30839,-3.25225,-3.19612,-3.13998,-3.08384,-3.02771,-2.97157,-2.91544,-2.8593,-2.80317,-2.74703,-2.69089,-2.63476,-2.57862,-2.52249,-2.46635,-2.41022,-2.35408,-2.29794,-2.24181,-2.18567,-2.12954,-2.0734,-2.01727
-50.9927,0.996681,0.14298,4,15,0,52.9884,1.93833,0.00907339,0.0137999,86.763,0.00798897,-4.03799,-3.98207,-3.92615,-3.87023,-3.8143,-3.75838,-3.70246,-3.64653,-3.59061,-3.53469,-3.47877,-3.42284,-3.36692,-3.311,-3.25508,-3.19915,-3.14323,-3.08731,-3.03138,-2.97546,-2.91954,-2.86362,-2.80769,-2.75177,-2.69585,-2.63992,-2.584,-2.52808,-2.47216,-2.41623,-2.36031,-2.30439,-2.24847,-2.19254,-2.13662,-2.0807,-2.02477,-4.03799,-3.98207,-3.92615,-3.87023,-3.8143,-3.75838,-3.70246,-3.64653,-3.59061,-3.53469,-3.47877,-3.42284,-3.36692,-3.311,-3.25508,-3.19915,-3.14323,-3.08731,-3.03138,-2.97546,-2.91954,-2.86362,-2.80769,-2.75177,-2.69585,-2.63992,-2.584,-2.52808,-2.47216,-2.41623,-2.36031,-2.30439,-2.24847,-2.19254,-2.13662,-2.0807,-2.02477
